,tokens,topic,aspect,label,type
6148,"['the', 'like', 'new', 'condition', 'of', 'the', 'imac', 'mc309ll/a', 'on', 'amazon', 'is', 'at', '$', '900+', 'level', 'only', ',', 'and', 'it', 'is', 'a', 'quad-core', '2.5', 'ghz', 'cpu', '(', 'similar', 'to', 'the', '$', '799', 'mini', ')', ',', 'with', 'radeon', 'hd', '6750m', '512mb', 'graphic', 'card', '(', 'this', 'mini', 'is', 'integrated', 'intel', '4000', 'card', ')', ',', 'and', 'it', 'even', 'comes', 'with', 'wireless', 'apple', 'keyboard', 'and', 'mouse', ',', 'all', 'put', 'together', 'in', 'neat', 'and', 'nice', 'package', '.']",laptop,['package'],2,test
6149,"['put', 'a', 'cover', 'on', 'it', 'and', 'is', 'a', 'little', 'better', 'but', 'that', 'is', 'my', 'only', 'complaint', '.']",laptop,['cover'],1,test
6150,"['within', 'a', 'few', 'hours', 'i', 'was', 'using', 'the', 'gestures', 'unconsciously', '.']",laptop,['gestures'],2,test
6151,"['this', 'mac', 'does', 'come', 'with', 'an', 'extender', 'cable', 'and', 'i', ""'m"", 'using', 'mine', 'right', 'now', 'hoping', 'the', 'cable', 'will', 'stay', 'nice', 'for', 'the', 'many', 'years', 'i', 'plan', 'on', 'using', 'this', 'mac', '.']",laptop,"['extender', 'cable']",1,test
6152,"['this', 'mac', 'does', 'come', 'with', 'an', 'extender', 'cable', 'and', 'i', ""'m"", 'using', 'mine', 'right', 'now', 'hoping', 'the', 'cable', 'will', 'stay', 'nice', 'for', 'the', 'many', 'years', 'i', 'plan', 'on', 'using', 'this', 'mac', '.']",laptop,['cable'],2,test
6153,"['the', '2.9ghz', 'dual-core', 'i7', 'chip', 'really', 'out', 'does', 'itself', '.']",laptop,"['2.9ghz', 'dual-core', 'i7', 'chip']",2,test
6154,"['it', 'is', 'pretty', 'snappy', 'and', 'starts', 'up', 'in', 'about', '30', 'seconds', 'which', 'is', 'good', 'enough', 'for', 'me', '.']",laptop,"['starts', 'up']",2,test
6155,"['not', 'sure', 'on', 'windows', '8', '.']",laptop,"['windows', '8']",1,test
6156,"['my', 'one', 'complaint', 'is', 'that', 'there', 'was', 'no', 'internal', 'cd', 'drive', '.']",laptop,"['internal', 'cd', 'drive']",0,test
6157,"['this', 'newer', 'netbook', 'has', 'no', 'hard', 'drive', 'or', 'network', 'lights', '.']",laptop,"['hard', 'drive']",1,test
6158,"['this', 'newer', 'netbook', 'has', 'no', 'hard', 'drive', 'or', 'network', 'lights', '.']",laptop,"['network', 'lights']",1,test
6159,"['i', 'was', 'having', 'a', 'though', 'time', 'deciding', 'between', 'the', '13', ""''"", 'macbook', 'air', 'or', 'the', 'macbook', 'pro', '13', ""''"", '(', 'both', 'baseline', 'models', ',', 'priced', 'at', '1,200', '$', 'retail', ')']",laptop,['priced'],1,test
6160,"['not', 'too', 'expense', 'and', 'has', 'enough', 'storage', 'for', 'most', 'users', 'and', 'many', 'ports', '.']",laptop,['storage'],2,test
6161,"['not', 'too', 'expense', 'and', 'has', 'enough', 'storage', 'for', 'most', 'users', 'and', 'many', 'ports', '.']",laptop,['ports'],2,test
6162,"['the', 'audio', 'volume', 'is', 'quite', 'low', 'and', 'virtually', 'unusable', 'in', 'a', 'room', 'with', 'any', 'background', 'activity', '.']",laptop,"['audio', 'volume']",0,test
6163,"['it', 'is', 'lightweight', 'and', 'the', 'perfect', 'size', 'to', 'carry', 'to', 'class', '.']",laptop,['size'],2,test
6164,"['i', 'was', 'given', 'a', 'demonstration', 'of', 'windows', '8', '.']",laptop,"['windows', '8']",1,test
6165,"['the', 'mbp', 'is', 'beautiful', 'has', 'many', 'wonderful', 'capabilities', '.']",laptop,['capabilities'],2,test
6166,"['i', 'thought', 'that', 'it', 'will', 'be', 'fine', ',', 'if', 'i', 'do', 'some', 'settings', '.']",laptop,['settings'],1,test
6167,"['runs', 'very', 'smoothly', '.']",laptop,['runs'],2,test
6168,"['boot-up', 'slowed', 'significantly', 'after', 'all', 'windows', 'updates', 'were', 'installed', '.']",laptop,['boot-up'],0,test
6169,"['boot-up', 'slowed', 'significantly', 'after', 'all', 'windows', 'updates', 'were', 'installed', '.']",laptop,"['windows', 'updates']",0,test
6170,"['more', 'likely', 'it', 'will', 'require', 'replacing', 'the', 'logic', 'board', 'once', 'they', 'admit', 'they', 'have', 'a', 'problem', 'and', 'come', 'up', 'with', 'a', 'solution', '.']",laptop,"['logic', 'board']",0,test
6171,"['it', 'was', 'important', 'that', 'it', 'was', 'powerful', 'enough', 'to', 'do', 'all', 'of', 'the', 'tasks', 'he', 'needed', 'on', 'the', 'internet', ',', 'word', 'processing', ',', 'graphic', 'design', 'and', 'gaming', '.']",laptop,['internet'],2,test
6172,"['it', 'was', 'important', 'that', 'it', 'was', 'powerful', 'enough', 'to', 'do', 'all', 'of', 'the', 'tasks', 'he', 'needed', 'on', 'the', 'internet', ',', 'word', 'processing', ',', 'graphic', 'design', 'and', 'gaming', '.']",laptop,"['word', 'processing']",2,test
6173,"['it', 'was', 'important', 'that', 'it', 'was', 'powerful', 'enough', 'to', 'do', 'all', 'of', 'the', 'tasks', 'he', 'needed', 'on', 'the', 'internet', ',', 'word', 'processing', ',', 'graphic', 'design', 'and', 'gaming', '.']",laptop,"['graphic', 'design']",2,test
6174,"['it', 'was', 'important', 'that', 'it', 'was', 'powerful', 'enough', 'to', 'do', 'all', 'of', 'the', 'tasks', 'he', 'needed', 'on', 'the', 'internet', ',', 'word', 'processing', ',', 'graphic', 'design', 'and', 'gaming', '.']",laptop,['gaming'],2,test
6175,"['i', 'like', 'the', 'mini', 'mac', 'it', 'was', 'easy', 'to', 'setup', 'and', 'install', ',', 'but', 'i', 'am', 'learning', 'as', 'i', 'go', 'and', 'could', 'use', 'a', 'tutorial', 'to', 'learn', 'how', 'to', 'use', 'some', 'of', 'the', 'features', 'i', 'was', 'use', 'to', 'on', 'the', 'pc', 'especially', 'the', 'right', 'mouse', 'click', 'menu', '.']",laptop,['setup'],2,test
6176,"['i', 'like', 'the', 'mini', 'mac', 'it', 'was', 'easy', 'to', 'setup', 'and', 'install', ',', 'but', 'i', 'am', 'learning', 'as', 'i', 'go', 'and', 'could', 'use', 'a', 'tutorial', 'to', 'learn', 'how', 'to', 'use', 'some', 'of', 'the', 'features', 'i', 'was', 'use', 'to', 'on', 'the', 'pc', 'especially', 'the', 'right', 'mouse', 'click', 'menu', '.']",laptop,['install'],2,test
6177,"['i', 'like', 'the', 'mini', 'mac', 'it', 'was', 'easy', 'to', 'setup', 'and', 'install', ',', 'but', 'i', 'am', 'learning', 'as', 'i', 'go', 'and', 'could', 'use', 'a', 'tutorial', 'to', 'learn', 'how', 'to', 'use', 'some', 'of', 'the', 'features', 'i', 'was', 'use', 'to', 'on', 'the', 'pc', 'especially', 'the', 'right', 'mouse', 'click', 'menu', '.']",laptop,['tutorial'],1,test
6178,"['i', 'like', 'the', 'mini', 'mac', 'it', 'was', 'easy', 'to', 'setup', 'and', 'install', ',', 'but', 'i', 'am', 'learning', 'as', 'i', 'go', 'and', 'could', 'use', 'a', 'tutorial', 'to', 'learn', 'how', 'to', 'use', 'some', 'of', 'the', 'features', 'i', 'was', 'use', 'to', 'on', 'the', 'pc', 'especially', 'the', 'right', 'mouse', 'click', 'menu', '.']",laptop,['features'],1,test
6179,"['i', 'like', 'the', 'mini', 'mac', 'it', 'was', 'easy', 'to', 'setup', 'and', 'install', ',', 'but', 'i', 'am', 'learning', 'as', 'i', 'go', 'and', 'could', 'use', 'a', 'tutorial', 'to', 'learn', 'how', 'to', 'use', 'some', 'of', 'the', 'features', 'i', 'was', 'use', 'to', 'on', 'the', 'pc', 'especially', 'the', 'right', 'mouse', 'click', 'menu', '.']",laptop,"['right', 'mouse', 'click', 'menu']",1,test
6180,"['runs', 'real', 'quick', '.']",laptop,['runs'],2,test
6181,"['buy', 'the', 'separate', 'ram', 'memory', 'and', 'you', 'will', 'have', 'a', 'rocket', '!']",laptop,"['ram', 'memory']",2,test
6182,"['since', 'the', 'machine', ""'s"", 'slim', 'profile', 'is', 'critical', 'to', 'me', ',', 'that', 'was', 'a', 'problem', '.']",laptop,['profile'],0,test
6183,"['wifi', 'capability', ',', 'disk', 'drive', 'and', 'multiple', 'usb', 'ports', 'to', 'connect', 'scale', 'and', 'printers', 'was', 'all', 'that', 'was', 'required', '.']",laptop,"['disk', 'drive']",2,test
6184,"['wifi', 'capability', ',', 'disk', 'drive', 'and', 'multiple', 'usb', 'ports', 'to', 'connect', 'scale', 'and', 'printers', 'was', 'all', 'that', 'was', 'required', '.']",laptop,"['usb', 'ports']",2,test
6185,"['wifi', 'capability', ',', 'disk', 'drive', 'and', 'multiple', 'usb', 'ports', 'to', 'connect', 'scale', 'and', 'printers', 'was', 'all', 'that', 'was', 'required', '.']",laptop,"['wifi', 'capability']",2,test
6186,"['the', 'sd', 'card', 'reader', 'is', 'slightly', 'recessed', 'and', 'upside', 'down', '(', 'the', 'nail', 'slot', 'on', 'the', 'card', 'can', 'not', 'be', 'accessed', ')', ',', 'if', 'this', 'was', 'a', 'self', 'ejecting', 'slot', 'this', 'would', 'not', 'be', 'an', 'issue', ',', 'but', 'its', 'not', '.']",laptop,"['sd', 'card', 'reader']",0,test
6187,"['the', 'sd', 'card', 'reader', 'is', 'slightly', 'recessed', 'and', 'upside', 'down', '(', 'the', 'nail', 'slot', 'on', 'the', 'card', 'can', 'not', 'be', 'accessed', ')', ',', 'if', 'this', 'was', 'a', 'self', 'ejecting', 'slot', 'this', 'would', 'not', 'be', 'an', 'issue', ',', 'but', 'its', 'not', '.']",laptop,"['nail', 'slot', 'on', 'the', 'card']",0,test
6188,"['the', 'sd', 'card', 'reader', 'is', 'slightly', 'recessed', 'and', 'upside', 'down', '(', 'the', 'nail', 'slot', 'on', 'the', 'card', 'can', 'not', 'be', 'accessed', ')', ',', 'if', 'this', 'was', 'a', 'self', 'ejecting', 'slot', 'this', 'would', 'not', 'be', 'an', 'issue', ',', 'but', 'its', 'not', '.']",laptop,['slot'],0,test
6189,"['soft', 'touch', ',', 'anodized', 'aluminum', 'with', 'laser', 'cut', 'precision', 'and', 'no', 'flaws', '.']",laptop,['touch'],2,test
6190,"['soft', 'touch', ',', 'anodized', 'aluminum', 'with', 'laser', 'cut', 'precision', 'and', 'no', 'flaws', '.']",laptop,"['anodized', 'aluminum']",2,test
6191,"['simple', 'details', ',', 'crafted', 'aluminium', 'and', 'real', 'glass', 'make', 'this', 'laptop', 'blow', 'away', 'the', 'other', 'plastic', 'ridden', ',', 'bulky', 'sticker', 'filled', 'laptops', '.']",laptop,['aluminium'],2,test
6192,"['simple', 'details', ',', 'crafted', 'aluminium', 'and', 'real', 'glass', 'make', 'this', 'laptop', 'blow', 'away', 'the', 'other', 'plastic', 'ridden', ',', 'bulky', 'sticker', 'filled', 'laptops', '.']",laptop,['glass'],2,test
6193,"['first', 'of', 'all', 'yes', 'this', 'is', 'a', 'mac', 'and', 'it', 'has', 'that', 'nice', 'brushed', 'aluminum', '.']",laptop,['aluminum'],2,test
6194,"['after', 'all', 'was', 'said', 'and', 'done', ',', 'i', 'essentially', 'used', 'that', '$', '450', 'savings', 'to', 'buy', '16gb', 'of', 'ram', ',', 'two', 'seagate', 'momentus', 'xt', 'hybrid', 'drives', 'and', 'an', 'owc', 'upgrade', 'kit', 'to', 'install', 'the', 'second', 'hard', 'drive', '.']",laptop,"['16gb', 'of', 'ram']",1,test
6195,"['after', 'all', 'was', 'said', 'and', 'done', ',', 'i', 'essentially', 'used', 'that', '$', '450', 'savings', 'to', 'buy', '16gb', 'of', 'ram', ',', 'two', 'seagate', 'momentus', 'xt', 'hybrid', 'drives', 'and', 'an', 'owc', 'upgrade', 'kit', 'to', 'install', 'the', 'second', 'hard', 'drive', '.']",laptop,"['seagate', 'momentus', 'xt', 'hybrid', 'drives']",1,test
6196,"['after', 'all', 'was', 'said', 'and', 'done', ',', 'i', 'essentially', 'used', 'that', '$', '450', 'savings', 'to', 'buy', '16gb', 'of', 'ram', ',', 'two', 'seagate', 'momentus', 'xt', 'hybrid', 'drives', 'and', 'an', 'owc', 'upgrade', 'kit', 'to', 'install', 'the', 'second', 'hard', 'drive', '.']",laptop,"['owc', 'upgrade', 'kit']",1,test
6197,"['after', 'all', 'was', 'said', 'and', 'done', ',', 'i', 'essentially', 'used', 'that', '$', '450', 'savings', 'to', 'buy', '16gb', 'of', 'ram', ',', 'two', 'seagate', 'momentus', 'xt', 'hybrid', 'drives', 'and', 'an', 'owc', 'upgrade', 'kit', 'to', 'install', 'the', 'second', 'hard', 'drive', '.']",laptop,"['hard', 'drive']",1,test
6198,"['the', 'dell', 'inspiron', 'is', 'fast', 'and', 'has', 'a', 'number', 'pad', 'on', 'the', 'keyboard', ',', 'which', 'i', 'miss', 'on', 'my', 'apple', 'laptops', '.']",laptop,"['number', 'pad', 'on', 'the', 'keyboard']",2,test
6199,"['i', 'was', 'concerned', 'that', 'the', 'downgrade', 'to', 'the', 'regular', 'hard', 'drive', 'would', 'make', 'it', 'unacceptably', 'slow', 'but', 'i', 'need', 'not', 'have', 'worried', '-', 'this', 'machine', 'is', 'the', 'fastest', 'i', 'have', 'ever', 'owned', '...']",laptop,"['regular', 'hard', 'drive']",2,test
6200,"['this', 'one', 'still', 'has', 'the', 'cd', 'slot', '.']",laptop,"['cd', 'slot']",1,test
6201,"['no', 'hdmi', 'port', '.']",laptop,"['hdmi', 'port']",1,test
6202,"['i', 'had', 'to', 'install', 'mountain', 'lion', 'and', 'it', 'took', 'a', 'good', 'two', 'hours', '.']",laptop,"['install', 'mountain', 'lion']",0,test
6203,"['customization', 'on', 'mac', 'is', 'impossible', '.']",laptop,['customization'],0,test
6204,"['i', 'am', 'replacing', 'the', 'hd', 'with', 'a', 'micron', 'ssd', 'soon', '.']",laptop,['hd'],1,test
6205,"['i', 'am', 'replacing', 'the', 'hd', 'with', 'a', 'micron', 'ssd', 'soon', '.']",laptop,"['micron', 'ssd']",1,test
6206,"['plus', 'two', 'finger', 'clicking', 'as', 'a', 'replacement', 'for', 'the', 'right', 'click', 'button', 'is', 'surprisingly', 'intuitive', '.']",laptop,"['two', 'finger', 'clicking']",2,test
6207,"['plus', 'two', 'finger', 'clicking', 'as', 'a', 'replacement', 'for', 'the', 'right', 'click', 'button', 'is', 'surprisingly', 'intuitive', '.']",laptop,"['right', 'click', 'button']",1,test
6208,"['the', 'superdrive', 'is', 'quiet', '.']",laptop,['superdrive'],2,test
6209,"['the', 'power', 'plug', 'has', 'to', 'be', 'connected', 'to', 'the', 'power', 'adaptor', 'to', 'charge', 'the', 'battery', 'but', 'wo', ""n't"", 'stay', 'connected', '.']",laptop,"['power', 'plug']",0,test
6210,"['the', 'power', 'plug', 'has', 'to', 'be', 'connected', 'to', 'the', 'power', 'adaptor', 'to', 'charge', 'the', 'battery', 'but', 'wo', ""n't"", 'stay', 'connected', '.']",laptop,"['power', 'adaptor']",1,test
6211,"['the', 'power', 'plug', 'has', 'to', 'be', 'connected', 'to', 'the', 'power', 'adaptor', 'to', 'charge', 'the', 'battery', 'but', 'wo', ""n't"", 'stay', 'connected', '.']",laptop,['battery'],1,test
6212,"['the', 'battery', 'was', 'completely', 'dead', ',', 'in', 'fact', 'it', 'had', 'grown', 'about', 'a', 'quarter', 'inch', 'thick', 'lump', 'on', 'the', 'underside', '.']",laptop,['battery'],0,test
6213,"['if', 'yo', 'like', 'practicality', 'this', 'is', 'the', 'laptop', 'for', 'you', '.']",laptop,['practicality'],2,test
6214,"['the', 'os', 'is', 'great', '.']",laptop,['os'],2,test
6215,"['i', 'tried', 'several', 'monitors', 'and', 'several', 'hdmi', 'cables', 'and', 'this', 'was', 'the', 'case', 'each', 'time', '.']",laptop,['monitors'],1,test
6216,"['i', 'tried', 'several', 'monitors', 'and', 'several', 'hdmi', 'cables', 'and', 'this', 'was', 'the', 'case', 'each', 'time', '.']",laptop,"['hdmi', 'cables']",1,test
6217,"['cons', ':', 'price', 'is', 'a', 'bit', 'ridiculous', ',', 'kinda', 'heavy', '.']",laptop,['price'],0,test
6218,"['the', 'troubleshooting', 'said', 'it', 'was', 'the', 'ac', 'adaptor', 'so', 'we', 'ordered', 'a', 'new', 'one', '.']",laptop,"['ac', 'adaptor']",1,test
6219,"['fan', 'only', 'comes', 'on', 'when', 'you', 'are', 'playing', 'a', 'game', '.']",laptop,['fan'],1,test
6220,"['fan', 'only', 'comes', 'on', 'when', 'you', 'are', 'playing', 'a', 'game', '.']",laptop,"['playing', 'a', 'game']",1,test
6221,"['which', 'it', 'did', 'not', 'have', ',', 'only', '3', 'usb', '2', 'ports', '.']",laptop,"['usb', '2', 'ports']",1,test
6222,"['no', 'startup', 'disk', 'was', 'not', 'included', 'but', 'that', 'may', 'be', 'my', 'fault', '.']",laptop,"['startup', 'disk']",1,test
6223,"['there', 'is', 'no', '``', 'tools', ""''"", 'menu', '.']",laptop,"['``', 'tools', ""''"", 'menu']",1,test
6224,"['it', 'is', 'very', 'fast', 'and', 'has', 'everything', 'that', 'i', 'need', 'except', 'for', 'a', 'word', 'program', '.']",laptop,"['word', 'program']",0,test
6225,"['needs', 'a', 'cd/dvd', 'drive', 'and', 'a', 'bigger', 'power', 'switch', '.']",laptop,"['cd/dvd', 'drive']",1,test
6226,"['needs', 'a', 'cd/dvd', 'drive', 'and', 'a', 'bigger', 'power', 'switch', '.']",laptop,"['power', 'switch']",0,test
6227,"['my', 'laptop', 'with', 'windows', '7', 'crashed', 'and', 'i', 'did', 'not', 'want', 'windows', '8', '.']",laptop,"['windows', '7']",0,test
6228,"['my', 'laptop', 'with', 'windows', '7', 'crashed', 'and', 'i', 'did', 'not', 'want', 'windows', '8', '.']",laptop,"['windows', '8']",0,test
6229,"['easy', 'to', 'install', 'also', 'small', 'to', 'leave', 'anywhere', 'at', 'your', 'bedroom', 'also', 'very', 'easy', 'to', 'configure', 'for', 'adsl', 'cable', 'or', 'wifi', '.']",laptop,['install'],2,test
6230,"['easy', 'to', 'install', 'also', 'small', 'to', 'leave', 'anywhere', 'at', 'your', 'bedroom', 'also', 'very', 'easy', 'to', 'configure', 'for', 'adsl', 'cable', 'or', 'wifi', '.']",laptop,"['configure', 'for', 'adsl', 'cable', 'or', 'wifi']",2,test
6231,"['nice', 'packing', '.']",laptop,['packing'],2,test
6232,"['i', 'switched', 'to', 'this', 'because', 'i', 'wanted', 'something', 'different', ',', 'even', 'though', 'i', 'miss', 'windows', '.']",laptop,['windows'],2,test
6233,"['apple', 'no', 'longer', 'includes', 'idvd', 'with', 'the', 'computer', 'and', 'furthermore', ',', 'apple', 'does', ""n't"", 'even', 'offer', 'it', 'anymore', '!']",laptop,['idvd'],0,test
6234,"['i', 'also', 'wanted', 'windows', '7', ',', 'which', 'this', 'one', 'has', '.']",laptop,"['windows', '7']",2,test
6235,"['at', 'first', ',', 'i', 'feel', 'a', 'little', 'bit', 'uncomfortable', 'in', 'using', 'the', 'mac', 'system', '.']",laptop,"['mac', 'system']",0,test
6236,"['i', 'am', 'used', 'to', 'computers', 'with', 'windows', 'so', 'i', 'am', 'having', 'a', 'little', 'difficulty', 'finding', 'my', 'way', 'around', '.']",laptop,['windows'],1,test
6237,"['it', 'just', 'works', 'out', 'of', 'the', 'box', 'and', 'you', 'have', 'a', 'lot', 'of', 'cool', 'software', 'included', 'with', 'the', 'os', '.']",laptop,['works'],2,test
6238,"['it', 'just', 'works', 'out', 'of', 'the', 'box', 'and', 'you', 'have', 'a', 'lot', 'of', 'cool', 'software', 'included', 'with', 'the', 'os', '.']",laptop,['software'],2,test
6239,"['it', 'just', 'works', 'out', 'of', 'the', 'box', 'and', 'you', 'have', 'a', 'lot', 'of', 'cool', 'software', 'included', 'with', 'the', 'os', '.']",laptop,['os'],1,test
6240,"['its', 'as', 'advertised', 'on', 'here', '.....', 'it', 'works', 'great', 'and', 'is', 'not', 'a', 'waste', 'of', 'money', '!']",laptop,['works'],2,test
6241,"['runs', 'like', 'a', 'champ', '.....']",laptop,['runs'],2,test
6242,"['premium', 'price', 'for', 'the', 'os', 'more', 'than', 'anything', 'else', '.']",laptop,['price'],2,test
6243,"['premium', 'price', 'for', 'the', 'os', 'more', 'than', 'anything', 'else', '.']",laptop,['os'],1,test
6244,"['i', 'was', 'a', 'little', 'concerned', 'about', 'the', 'touch', 'pad', 'based', 'on', 'reviews', ',', 'but', 'i', ""'ve"", 'found', 'it', 'fine', 'to', 'work', 'with', '.']",laptop,"['touch', 'pad']",2,test
6245,"['however', ',', 'the', 'experience', 'was', 'great', 'since', 'the', 'os', 'does', 'not', 'become', 'unstable', 'and', 'the', 'application', 'will', 'simply', 'shutdown', 'and', 'reopen', '.']",laptop,['os'],2,test
6246,"['however', ',', 'the', 'experience', 'was', 'great', 'since', 'the', 'os', 'does', 'not', 'become', 'unstable', 'and', 'the', 'application', 'will', 'simply', 'shutdown', 'and', 'reopen', '.']",laptop,['application'],2,test
6247,"['if', 'you', 'ask', 'me', ',', 'for', 'this', 'price', 'it', 'should', 'be', 'included', '.']",laptop,['price'],0,test
6248,"['the', 'battery', 'is', 'not', 'as', 'shown', 'in', 'the', 'product', 'photos', '.']",laptop,['battery'],0,test
